,Member No_,Total_Lifetime_Spending,Correct_Category_Member,Num_of_Win,Num_of_Drop,Number_of_purchases,Discount_code_usage_count,Avg_Days_Between_Transactions,Gender,Age_Group,Store_No.,Purchase_Type,Customer_Type,churn
276,12564572,37728000,Silver,1,0,2,0,13.0,Male,35-44 Years,HN,For Self,Individual,1
277,12574682,30527000,Silver,1,0,2,0,5.0,Female,25-34 Years,HN,For Self,Individual,1
278,12593007,51730000,Silver,1,0,9,4,193.7777778,Female,35-44 Years,HN,For Self,Individual,0
279,12642104,21262000,Silver,1,0,3,0,77.33333333,Female,35-44 Years,HN,For Self,Company,1
280,12649324,104215000,Gold,4,1,13,0,55.0,Female,25-34 Years,HN,For Self,Individual,1
281,12691157,66907000,Gold,2,0,8,0,8.444444444,Female,Unknown,HN,For Self,Individual,1
282,12695999,76345500,Bronze,2,2,17,3,128.4705882,Female,25-34 Years,HCM,For Self,Individual,0
283,12700294,24800000,Silver,1,0,3,0,178.0,Female,35-44 Years,HN,Gift to Others,Individual,1
284,12705684,22449000,Silver,1,0,2,0,129.5,Female,45-54 Years,HN,For Self,Individual,1
285,12708124,29320000,Silver,1,0,2,0,336.5,Female,25-34 Years,HN,For Self,Individual,1
286,12717251,77572000,Bronze,1,1,21,2,96.57142857,Female,Unknown,HN,For Self,Individual,0
287,12727586,22392500,Silver,1,0,4,0,25.0,Female,25-34 Years,HN,For Self,Individual,1
288,12768821,24800000,Silver,1,0,3,0,121.0,Male,25-34 Years,HN,Gift to Others,Individual,1
289,12772259,82704000,Bronze,1,2,11,6,163.1818182,Male,25-34 Years,HCM,Gift to Others,Individual,0
290,12772493,90982000,Silver,2,1,12,6,175.8333333,Female,18-24 Years,HN,For Self,Individual,0
292,12784870,34665000,Silver,1,0,2,0,168.0,Female,25-34 Years,HN,For Self,Individual,1
293,12786326,42302000,Gold,1,0,2,0,1.0,Female,Unknown,HN,Gift to Others,Unknown,1
294,12789033,25107000,Silver,1,0,9,2,127.8888889,Female,25-34 Years,HN,For Self,Individual,0
295,12793135,177729000,Gold,1,0,7,0,51.42857143,Female,35-44 Years,HN,For Self,Individual,1
296,12793934,47813500,Bronze,1,1,11,0,74.27272727,Female,35-44 Years,HN,For Self,Individual,0
297,12800722,33849000,Silver,1,0,3,1,361.0,Female,25-34 Years,HN,For Self,Individual,0
298,12804705,52674000,Silver,1,0,8,0,197.0,Male,25-34 Years,HN,Gift to Others,Individual,1
299,12812180,35520000,Silver,1,0,6,4,216.0,Female,25-34 Years,HN,For Self,Individual,0
300,12848709,21090000,Silver,1,0,2,0,329.0,Female,25-34 Years,HN,For Self,Individual,1
301,12854565,29375000,Silver,1,0,4,0,67.75,Female,25-34 Years,HN,Gift to Others,Individual,1
302,12860157,112509500,Silver,2,1,13,31,169.5384615,Female,45-54 Years,HN,For Self,Individual,0
304,1289674616,34895000,Silver,1,0,5,0,236.0,Female,Unknown,HCM,For Self,Individual,1
305,12917034,78896000,Gold,3,1,8,3,91.75,Female,35-44 Years,HN,For Self,Individual,1
306,12931180,33180000,Silver,1,0,4,7,40.5,Female,35-44 Years,HN,Gift to Others,Individual,0
307,12937348,28990000,Silver,1,0,2,0,56.0,Female,35-44 Years,HCM,For Self,Individual,1
308,12942204,20860000,Silver,1,0,2,0,136.0,Female,25-34 Years,HN,For Self,Individual,1
309,12945275,46220000,Silver,1,0,3,9,452.6666667,Male,25-34 Years,HN,Gift to Others,Individual,0
310,12950461,98983500,Silver,1,0,22,9,51.31818182,Female,25-34 Years,HN,Gift to Others,Individual,0
311,12961396,26799000,Silver,1,0,6,0,38.5,Female,25-34 Years,HN,For Self,Individual,1
312,12962224,25390000,Silver,1,0,5,0,72.8,Female,25-34 Years,HN,For Self,Individual,1
313,12969794,27290000,Silver,1,0,5,0,115.0,Female,25-34 Years,HCM,For Self,Individual,1
314,12971034,43720000,Silver,1,0,3,0,40.33333333,Female,Unknown,HN,Gift to Others,Individual,1
315,12977036,49556000,Silver,2,1,3,47,445.3333333,Unknown,35-44 Years,HN,For Self,Individual,0
316,12977669,26391500,Silver,1,0,2,0,4.0,Male,25-34 Years,HN,For Self,Individual,1
318,12983674,36326000,Silver,1,0,5,0,167.6,Female,35-44 Years,HCM,For Self,Individual,1
319,12986174,42398000,Bronze,0,0,11,8,153.7272727,Male,18-24 Years,HN,Gift to Others,Individual,0
320,12992082,83534500,Silver,1,0,19,15,42.26315789,Female,25-34 Years,HN,For Self,Individual,0
321,12994610,33041600,Silver,1,0,6,2,59.66666667,Female,25-34 Years,HCM,For Self,Individual,1
322,12998503,34524500,Silver,1,0,13,0,45.23076923,Female,25-34 Years,HN,For Self,Individual,1
323,13021741,22212000,Silver,1,0,4,0,14.0,Male,25-34 Years,HN,Gift to Others,Individual,1
324,13035396,30015000,Silver,1,0,3,0,293.3333333,Male,18-24 Years,HN,For Self,Individual,1
325,13037031,32998000,Silver,1,0,7,3,234.4285714,Female,25-34 Years,HCM,For Self,Individual,0
326,13040570,75246000,Silver,2,1,9,9,137.0,Female,25-34 Years,HN,Gift to Others,Individual,0
327,13045863,43775000,Silver,1,0,10,15,166.9,Female,25-34 Years,HN,For Self,Individual,0
328,13049144,28987000,Silver,1,0,7,0,91.14285714,Female,25-34 Years,HN,For Self,Individual,1
329,13056374,37065500,Silver,1,0,7,0,60.85714286,Female,35-44 Years,HN,For Self,Individual,1
330,13056891,31346000,Silver,1,0,3,0,90.0,Female,35-44 Years,HCM,For Self,Individual,1
331,13066463,38960500,Silver,1,0,11,0,110.2727273,Female,Unknown,HN,For Self,Individual,1
332,13069565,20371000,Silver,1,0,5,0,23.0,Female,35-44 Years,HN,For Self,Individual,1
333,13071735,48054000,Bronze,1,1,10,9,142.5,Female,25-34 Years,HN,For Self,Individual,0
334,13078330,51630000,Silver,1,0,4,15,289.5,Female,25-34 Years,HCM,For Self,Individual,0
335,13080811,27161500,Bronze,0,0,12,2,84.41666667,Female,25-34 Years,HN,For Self,Individual,0
336,13085037,49935000,Silver,2,1,9,0,114.9,Female,18-24 Years,HN,For Self,Individual,1
337,13093698,23270000,Silver,1,0,2,0,35.5,Female,25-34 Years,HN,For Self,Individual,1
338,13096083,71154000,Silver,2,1,6,11,117.4285714,Female,25-34 Years,HN,For Self,Individual,0
339,13096140,28660000,Silver,1,0,2,0,3.5,Female,35-44 Years,HN,For Self,Individual,1
340,13100293,21470000,Silver,1,0,3,0,86.66666667,Male,25-34 Years,HN,Gift to Others,Individual,1
341,13108078,59320000,Silver,2,1,7,4,129.5714286,Female,25-34 Years,HN,Gift to Others,Individual,0
342,13140554,34674000,Silver,1,0,9,11,115.8888889,Female,25-34 Years,HN,For Self,Individual,0
343,13162579,61112500,Gold,1,0,2,0,3.5,Unknown,35-44 Years,HN,For Self,Unknown,1
344,13176255,30998000,Silver,1,0,5,1,118.6,Unknown,18-24 Years,HN,For Self,Individual,1
345,13178406,21112000,Silver,1,0,4,0,12.0,Female,Unknown,HN,Gift to Others,Individual,1
346,13179769,28036000,Silver,1,0,5,1,20.2,Female,25-34 Years,HCM,For Self,Individual,1
347,13185589,36047000,Bronze,0,0,14,2,156.3571429,Female,25-34 Years,HN,For Self,Individual,0
348,1322703,24372000,Silver,1,0,5,0,26.8,Female,35-44 Years,HN,Gift to Others,Individual,1
349,13229225,102887000,Silver,3,1,7,26,173.8571429,Female,25-34 Years,HN,For Self,Individual,0
350,13232467,52556000,Bronze,1,1,3,1,336.3333333,Female,45-54 Years,HCM,For Self,Individual,1
351,13236740,28270000,Silver,1,0,2,0,50.0,Female,Unknown,HN,For Self,Individual,1
352,13260319,28944000,Bronze,0,0,10,13,99.9,Female,45-54 Years,HN,For Self,Individual,0
353,13266425,45330000,Bronze,1,1,10,4,119.9,Female,25-34 Years,HN,For Self,Individual,0
354,13267231,46217000,Silver,2,1,5,1,91.0,Female,35-44 Years,HN,For Self,Individual,1
355,13277952,34020000,Silver,1,0,6,0,16.66666667,Female,25-34 Years,HN,For Self,Individual,1
356,13286490,20222000,Silver,1,0,6,9,42.0,Female,25-34 Years,HN,Gift to Others,Individual,1
357,13294897,115916500,Gold,2,0,9,0,44.77777778,Female,25-34 Years,HN,For Self,Individual,1
358,13298181,45969000,Silver,1,0,5,0,340.0,Unknown,25-34 Years,HCM,For Self,Individual,1
359,13300022,55735000,Silver,1,0,5,0,75.6,Female,25-34 Years,HN,For Self,Individual,1
360,133242806,24760000,Silver,1,0,5,0,53.6,Female,35-44 Years,HN,For Self,Individual,1
361,13342659,30965000,Silver,1,0,2,0,20.5,Female,25-34 Years,HN,For Self,Individual,1
362,13376763,35101000,Silver,1,0,6,8,198.0,Male,25-34 Years,HN,Gift to Others,Individual,0
364,13380105,35758000,Silver,1,0,10,1,132.1,Female,25-34 Years,HN,For Self,Individual,0
365,13380701,22300000,Silver,1,0,6,0,30.16666667,Male,25-34 Years,HN,Gift to Others,Individual,1
366,13414525,40656000,Bronze,0,0,15,2,104.3333333,Male,18-24 Years,HN,Gift to Others,Individual,0
367,13422077,36502000,Bronze,0,0,11,4,125.3636364,Female,25-34 Years,HN,For Self,Individual,0
368,13423453,49249000,Silver,1,0,21,9,40.33333333,Female,18-24 Years,HN,For Self,Individual,1
369,13428596,31604200,Silver,1,0,4,0,23.5,Female,18-24 Years,HN,For Self,Individual,1
370,13430097,21310000,Silver,1,0,2,0,171.0,Male,25-34 Years,HN,Gift to Others,Individual,1
371,1344602223,19902000,Silver,1,0,2,1,140.5,Female,35-44 Years,HN,For Self,Individual,0
372,13450359,21699000,Silver,1,0,5,0,13.8,Female,Unknown,HCM,Gift to Others,Individual,1
373,13458157,29472000,Silver,1,0,4,0,142.5,Female,25-34 Years,HN,For Self,Individual,1
374,13463153,24154000,Silver,1,0,2,6,305.0,Male,25-34 Years,HN,Gift to Others,Individual,0
375,13468016,25460000,Silver,1,0,2,0,128.5,Female,35-44 Years,HN,Unknown,Unknown,1
377,13510920,30645000,Silver,1,0,5,10,23.6,Female,25-34 Years,HN,For Self,Individual,1
378,13511219,22540000,Silver,1,0,3,0,32.0,Female,18-24 Years,HN,For Self,Individual,1
379,13519840,39960000,Silver,1,0,3,0,33.33333333,Female,35-44 Years,HCM,For Self,Individual,1
380,13521506,32617500,Silver,1,0,3,0,11.66666667,Female,45-54 Years,HN,For Self,Individual,1
381,13532482,24194000,Bronze,0,0,11,3,81.33333333,Female,18-24 Years,HCM,For Self,Individual,0
382,13539628,78781500,Bronze,2,2,21,4,41.45454545,Female,25-34 Years,HCM,For Self,Individual,0
383,13552637,50494000,Gold,2,0,10,0,22.38461538,Female,18-24 Years,HN,For Self,Individual,1
384,13554634,45382500,Silver,1,0,12,0,66.83333333,Female,25-34 Years,HN,For Self,Individual,0
385,13563559,21360000,Silver,1,0,2,0,57.5,Female,25-34 Years,HN,For Self,Unknown,1
386,13579076,66060000,Silver,1,1,3,0,180.0,Female,35-44 Years,HN,For Self,Individual,1
387,13580640,27710000,Silver,1,0,2,0,112.0,Male,Unknown,HN,Gift to Others,Individual,1
388,13622546,23616000,Silver,1,0,4,0,147.0,Female,18-24 Years,HN,For Self,Individual,1
389,13645301,23882000,Silver,1,0,7,0,38.85714286,Female,18-24 Years,HN,For Self,Individual,1
390,13645795,31140000,Silver,1,0,3,2,132.0,Female,18-24 Years,HCM,For Self,Individual,0
391,13647535,30207000,Silver,1,0,6,0,128.0,Female,25-34 Years,HN,Gift to Others,Individual,1
392,13663378,30880000,Silver,1,0,5,0,159.6,Female,25-34 Years,HN,For Self,Individual,1
393,13676108,38960000,Silver,1,0,5,0,94.4,Female,18-24 Years,HN,For Self,Individual,1
394,13678916,81096500,Silver,2,1,4,0,331.5,Unknown,18-24 Years,HN,For Self,Individual,1
395,13690624,29450000,Silver,1,0,2,0,1.5,Female,18-24 Years,HN,Gift to Others,Unknown,1
396,13691207,111013800,Gold,2,0,9,0,113.7777778,Female,18-24 Years,HN,For Self,Individual,1
397,14183000053,83290000,Gold,2,0,3,0,31.66666667,Female,35-44 Years,HCM,For Self,Individual,1
398,1.42E+11,76366000,Bronze,2,2,10,3,188.4,Female,35-44 Years,HN,Unknown,Individual,0
399,14195000026,52647000,Silver,1,0,11,6,131.3636364,Female,25-34 Years,HN,For Self,Individual,1
400,1419900057,22710000,Silver,1,0,2,10,12.0,Female,18-24 Years,HN,For Self,Individual,1
401,1518600058,25287000,Silver,1,0,3,0,52.33333333,Female,35-44 Years,HN,For Self,Individual,1
402,15187000184,31795000,Gold,1,0,2,0,138.0,Female,25-34 Years,HN,For Self,Individual,1
403,15300006093,26882000,Silver,1,0,4,5,52.5,Female,18-24 Years,HN,For Self,Individual,1
404,1647404306,54639000,Bronze,1,1,11,1,145.6363636,Male,18-24 Years,HCM,For Self,Individual,0
405,1653278391,20470000,Silver,1,0,5,0,37.4,Unknown,25-34 Years,HCM,Unknown,Unknown,1
406,17036736,48420000,Silver,2,1,5,11,266.0,Female,25-34 Years,HN,For Self,Individual,1
407,17076589,21545000,Silver,1,0,4,0,63.0,Female,25-34 Years,HN,For Self,Individual,1
408,17079017,29790000,Silver,1,0,2,0,8.0,Male,25-34 Years,HN,Gift to Others,Individual,1
409,17082455,24460000,Silver,1,0,3,0,60.66666667,Male,18-24 Years,HN,For Self,Individual,1
410,17093000101,20630000,Silver,1,0,2,0,179.5,Male,25-34 Years,HN,Gift to Others,Individual,0
411,17184000022,34795000,Silver,1,0,4,0,561.0,Female,35-44 Years,HCM,For Self,Individual,0
412,17266570,25190000,Silver,1,0,4,0,87.5,Female,18-24 Years,HCM,For Self,Individual,1
413,17502797,39395000,Silver,1,0,8,7,220.375,Female,25-34 Years,HN,For Self,Individual,0
414,1789000454,25050000,Silver,1,0,3,0,22.0,Female,35-44 Years,HN,For Self,Individual,1
415,19076000021,23871000,Silver,1,0,2,0,14.5,Male,35-44 Years,HCM,Gift to Others,Individual,1
416,19084001549,28886000,Silver,1,0,3,8,133.3333333,Male,35-44 Years,HN,For Self,Individual,0
417,19090000187,27724000,Silver,1,0,2,0,48.5,Male,Unknown,HCM,Gift to Others,Individual,1
418,19179000393,30897500,Silver,1,0,3,0,259.3333333,Female,25-34 Years,HN,For Self,Individual,1
419,19196009423,27324000,Silver,1,0,6,8,59.83333333,Female,25-34 Years,HCM,For Self,Individual,0
420,19300000134,24440000,Silver,1,0,5,0,64.0,Female,18-24 Years,HN,For Self,Individual,1
421,19304001555,49880000,Silver,1,0,8,17,63.375,Female,18-24 Years,HN,For Self,Individual,0
422,20002431,27497000,Silver,1,0,2,0,2.0,Female,35-44 Years,HCM,For Self,Individual,1
423,20018688,54402000,Gold,1,0,3,0,3.0,Female,35-44 Years,HCM,For Self,Unknown,1
424,20089000093,40287000,Silver,1,0,4,0,68.75,Female,35-44 Years,HN,Gift to Others,Individual,1
425,20171000010,38716000,Silver,1,0,3,0,54.0,Female,25-34 Years,HN,For Self,Individual,1
426,20174002497,40200000,Silver,1,0,4,0,1.25,Female,25-34 Years,HN,For Self,Individual,1
427,20191000123,28050000,Silver,1,0,2,0,20.0,Male,25-34 Years,HN,For Self,Unknown,1
428,20254553,69380000,Gold,2,0,4,0,5.0,Female,45-54 Years,HCM,For Self,Individual,1
429,20301000154,30791000,Silver,1,0,2,11,61.0,Female,18-24 Years,HCM,For Self,Individual,1
430,20867093,32084000,Silver,1,0,5,5,313.0,Female,45-54 Years,HCM,Gift to Others,Individual,0
431,21100109,31450000,Silver,1,0,6,7,371.5,Female,35-44 Years,HCM,For Self,Individual,0
432,21329376,72354000,Gold,2,0,5,0,398.8,Male,25-34 Years,HCM,Gift to Others,Individual,1
433,21388057,26867000,Silver,1,0,4,6,78.75,Female,35-44 Years,HCM,For Self,Individual,1
434,21768976,45197300,Silver,2,1,4,2,274.5,Female,Unknown,HCM,Unknown,Individual,1
435,21785758,25786000,Silver,1,0,2,0,38.5,Female,45-54 Years,HCM,For Self,Individual,1
436,21854093,56521000,Gold,2,0,8,29,126.375,Female,35-44 Years,HCM,For Self,Individual,0
437,21895843,106350000,Silver,2,1,19,4,25.05263158,Unknown,45-54 Years,HCM,Unknown,Individual,1
438,22102427,39224000,Bronze,1,1,6,2,163.1666667,Female,45-54 Years,HCM,For Self,Individual,1
439,221032094,49091500,Bronze,1,1,11,1,85.72727273,Female,18-24 Years,HCM,For Self,Individual,0
440,22141937,33445000,Silver,1,0,5,0,201.4,Female,45-54 Years,HCM,For Self,Individual,1
441,22186000650,63626000,Gold,1,0,4,0,2.5,Female,Unknown,HN,For Self,Unknown,1
442,22188005194,72380000,Silver,2,1,6,3,135.5,Female,25-34 Years,HN,For Self,Individual,0
443,22195003813,30192000,Silver,1,0,6,1,112.0,Female,25-34 Years,HN,For Self,Individual,0
444,22196001457,26180000,Silver,1,0,2,0,30.5,Female,25-34 Years,HN,Gift to Others,Individual,1
445,22197001677,21060000,Silver,1,0,2,0,8.5,Female,Unknown,HCM,For Self,Individual,1
446,22198000727,22756000,Silver,1,0,2,2,106.5,Female,25-34 Years,HN,For Self,Individual,0
447,22218766,59316000,Gold,2,0,3,28,145.3333333,Female,35-44 Years,HCM,For Self,Individual,1
448,22300001547,112393200,Gold,1,0,7,0,47.85714286,Female,25-34 Years,HN,For Self,Individual,1
450,22302000083,48520500,Gold,1,0,2,0,2.5,Female,Unknown,HCM,For Self,Individual,1
451,22302000264,61718000,Silver,1,0,6,46,164.3333333,Female,18-24 Years,HN,For Self,Individual,0
452,22305000365,38926000,Silver,1,0,2,10,221.5,Female,18-24 Years,HCM,For Self,Individual,0
453,225566556,108103800,Gold,3,1,13,6,144.1538462,Female,25-34 Years,HCM,For Self,Individual,1
454,22568792,198637750,Gold,3,1,22,8,111.8636364,Female,25-34 Years,HCM,For Self,Individual,0
455,22569133,100860000,Silver,2,1,10,13,200.4545455,Female,25-34 Years,HCM,For Self,Individual,0
456,22583339,49874000,Silver,1,0,4,12,247.25,Female,35-44 Years,HCM,For Self,Individual,0
458,22598266,22596000,Silver,1,0,3,0,52.5,Female,45-54 Years,HCM,For Self,Individual,1
459,22617982,18549000,Silver,1,0,2,1,5.0,Female,45-54 Years,HCM,Gift to Others,Individual,1
460,22688555,21480000,Silver,1,0,2,0,81.5,Female,35-44 Years,HCM,For Self,Individual,1
461,22693887,105880000,Gold,1,0,3,33,531.3333333,Female,45-54 Years,HCM,For Self,Individual,1
463,22752732,20950000,Silver,1,0,2,2,114.5,Female,45-54 Years,HCM,For Self,Company,0
465,22761705,62571500,Gold,2,0,8,3,160.0,Female,35-44 Years,HCM,For Self,Individual,1
466,22762055,45890000,Silver,2,1,4,7,475.75,Female,45-54 Years,HCM,For Self,Individual,0
467,22764825,101397000,Silver,2,1,12,0,38.16666667,Female,35-44 Years,HCM,For Self,Individual,1
468,22767733,26928000,Silver,1,0,3,0,57.33333333,Female,Unknown,HCM,Unknown,Individual,1
469,22772345,66193000,Gold,1,0,3,7,107.3333333,Female,Unknown,HCM,For Self,Individual,0
471,2285382,29788000,Silver,1,0,4,0,40.6,Female,18-24 Years,HCM,For Self,Individual,1
472,22855025,22380000,Silver,1,0,2,0,1.0,Female,Unknown,HCM,Unknown,Unknown,1
473,22860712,119787500,Bronze,3,2,13,6,163.0769231,Female,25-34 Years,HCM,For Self,Individual,0
474,22948392,132966400,Silver,2,1,15,7,86.86666667,Female,35-44 Years,HCM,For Self,Individual,1
475,22949567,32315000,Bronze,1,1,3,5,128.3333333,Female,25-34 Years,HCM,For Self,Individual,1
476,22949868,33453000,Silver,1,0,8,0,97.25,Female,35-44 Years,HCM,For Self,Individual,1
477,22959792,31955000,Silver,1,0,3,0,21.33333333,Female,25-34 Years,HCM,For Self,Unknown,1
478,22972519,56401000,Bronze,1,1,10,3,132.3,Female,45-54 Years,HCM,For Self,Individual,0
479,22992290,35640000,Silver,1,0,5,5,187.6,Female,45-54 Years,HCM,For Self,Individual,0
480,22994224,27467000,Silver,1,0,3,10,229.5,Female,35-44 Years,HCM,For Self,Individual,0
481,22995975,39746000,Silver,1,0,3,0,200.6666667,Female,35-44 Years,HCM,For Self,Individual,1
482,23005334,45894000,Silver,1,0,2,0,3.5,Female,Unknown,HCM,Unknown,Unknown,1
483,23010046,35950000,Bronze,1,1,4,5,482.75,Female,35-44 Years,HCM,For Self,Individual,1
484,23019139,28280000,Silver,1,0,5,0,2.5,Female,35-44 Years,HCM,For Self,Individual,1
485,23025499,65817000,Gold,2,0,6,0,291.6666667,Female,35-44 Years,HCM,For Self,Individual,1
486,23059767,89041000,Gold,2,0,10,10,28.2,Female,35-44 Years,HCM,For Self,Individual,1
487,23064244,29167900,Silver,1,0,5,7,43.6,Female,35-44 Years,HCM,For Self,Individual,1
488,23066312,35247000,Silver,1,0,5,0,83.16666667,Female,25-34 Years,HCM,For Self,Individual,1
489,23068702,83696500,Gold,2,0,12,0,82.0,Female,35-44 Years,HCM,For Self,Individual,1
491,23078653,156442500,Bronze,1,1,12,0,171.5,Female,Unknown,HCM,For Self,Individual,0
492,23093163,52881500,Silver,2,1,11,7,196.3636364,Female,35-44 Years,HCM,For Self,Individual,0
493,23119819,22341000,Silver,1,0,6,0,95.0,Unknown,25-34 Years,HCM,Unknown,Individual,1
494,23135705,25779000,Silver,1,0,3,9,37.33333333,Female,45-54 Years,HCM,For Self,Individual,1
495,23145173,70600000,Silver,1,0,9,0,263.6666667,Female,25-34 Years,HCM,For Self,Individual,0
496,23151665,31086000,Bronze,0,0,11,1,172.9090909,Female,35-44 Years,HCM,For Self,Individual,0
497,23168469,28850000,Silver,1,0,3,0,62.0,Female,Unknown,HCM,For Self,Unknown,1
498,23169674,81684000,Gold,2,0,15,13,84.0,Female,35-44 Years,HCM,For Self,Individual,1
499,23173943,26128000,Silver,1,0,5,3,36.2,Female,45-54 Years,HCM,For Self,Individual,1
500,23184898,84923500,Silver,2,1,19,3,90.45,Female,35-44 Years,HCM,For Self,Individual,1
501,23209633,23512000,Silver,1,0,3,0,74.33333333,Male,35-44 Years,HCM,Gift to Others,Individual,1
502,23239224,56826500,Gold,2,0,4,0,59.5,Female,35-44 Years,HCM,For Self,Individual,1
503,23241492,46690050,Silver,2,1,6,2,252.1666667,Female,25-34 Years,HN,For Self,Individual,1
504,23247723,26999000,Silver,1,0,5,3,70.0,Female,45-54 Years,HCM,For Self,Individual,1
505,23267242,45460000,Silver,2,1,3,0,553.0,Female,35-44 Years,HCM,For Self,Individual,0
506,23282616,25097000,Silver,1,0,5,0,54.0,Female,35-44 Years,HCM,For Self,Individual,1
507,23289141,39251000,Silver,1,0,6,2,413.3333333,Female,18-24 Years,HCM,For Self,Individual,0
508,23294786,47517000,Silver,1,0,7,0,248.2857143,Female,35-44 Years,HCM,For Self,Individual,1
510,23303502,21662000,Silver,1,0,3,1,16.33333333,Female,35-44 Years,HCM,For Self,Individual,1
511,23303889,140510500,Bronze,3,2,17,3,87.05882353,Female,35-44 Years,HCM,For Self,Individual,1
512,23304003,34466000,Silver,1,0,5,3,14.4,Female,25-34 Years,HCM,For Self,Individual,1
